TIME,RPM,TPS,Velocidade,itotal
207.24,7290,73.4,53,8.556121698
207.28,7391,46.2,54.3,8.466982597
207.32,7429,25.3,54.5,8.479283394
207.36,7554,23.5,55.6,8.451377158
207.4,7547,25,56.4,8.323778989
207.44,7429,27.2,56,8.252159732
207.48,7625,34.9,56.6,8.380090548
207.52,7770,38.1,56.5,8.554563717
207.56,7909,30.8,57,8.631216579
207.6,7988,2.5,58.4,8.508451027
207.64,7588,0.2,58,8.13813
207.68,7351,0.2,58.2,7.856854897
207.72,7073,0.2,58.1,7.572736059
207.76,6809,0.2,57.7,7.340621231
207.8,7009,0.2,58.4,7.465665154
207.84,7324,0.3,56.6,8.049283039
207.88,7245,0.6,56.3,8.004888544
207.92,7158,0.6,56.3,7.908763588
207.96,7100,0.9,55,8.0301
208,7084,1.4,54.9,8.026597814
208.04,7077,1.7,54.3,8.107270442
208.08,7091,2.2,53.7,8.214071788
208.12,7046,4.4,53.1,8.254170056
208.16,6999,7.3,53,8.214581038
208.2,6951,10.9,52.4,8.251659447
208.24,6978,17.1,53.3,8.143836585
208.28,6959,22.5,52.3,8.276952103
208.32,7011,23.7,52.3,8.338800287
208.36,7099,27.6,52.9,8.347699338
208.4,7427,34.6,52.1,8.867495873
208.44,7769,41.4,52.2,9.258058333
208.48,7504,46.7,53.3,8.757717073
208.52,7160,49,53.5,8.325005607
208.56,7341,51.8,53.8,8.487860688
208.6,7626,55.5,54.6,8.688192857
208.64,7745,58.2,54.7,8.807636654
208.68,7793,58.3,55.9,8.671977907
208.72,7859,57,56.6,8.637263163
208.76,7954,40.4,56.5,8.757142832
208.8,8122,21.4,57.8,8.740986332
208.84,8003,10.9,58,8.5832175
208.88,7994,9.3,58.4,8.514841952
208.92,7821,9.4,58.9,8.259852377
208.96,7711,12.7,58.2,8.241628093
209,7629,17.9,58.4,8.126060702
209.04,7654,25.6,57.6,8.265921354
209.08,7823,37.9,57.8,8.419199221
209.12,8039,47.3,58.7,8.51901184
209.16,8183,50.4,58.3,8.731106604
209.2,8241,51.1,58.7,8.733073339
209.24,8364,51.2,59,8.818349492
209.28,8476,50.6,59.4,8.876255556
209.32,8478,36.9,60.7,8.688204119
209.36,8348,12.2,60.1,8.640388353
209.4,8222,7.4,60.3,8.481749751
209.44,7981,6.9,60.4,8.21950505
209.48,7983,6.8,60.1,8.262604243
209.52,7948,7,61.1,8.091740426
209.56,7829,7.2,60.2,8.089749917
209.6,7572,7.7,60.2,7.824190365
209.64,7302,9.5,59.9,7.582986811
209.68,7429,14.8,59.2,7.806097044
209.72,7803,24.5,59.5,8.157741429
209.76,7835,27.1,58.9,8.274637946
209.8,8103,28.6,59.2,8.514309375
209.84,8497,29.6,59.2,8.928308868
209.88,8352,31,58.3,8.911426415
209.92,8021,31.4,59.1,8.442407868
209.96,7964,31.6,58.8,8.425180612
210,8133,31.8,59,8.574801102
210.04,8180,32,59.7,8.523231156
210.08,8000,32.4,59.3,8.391905565
210.12,8105,32.5,60.6,8.319662129
210.16,8204,32.5,60.8,8.393582566
210.2,8239,29.2,60.9,8.41555
210.24,8200,6.3,61.6,8.280535714
210.28,8110,0.7,60.8,8.297410362
210.32,7956,0.4,61.4,8.060309121
210.36,7780,0.5,60.3,8.02578607
210.4,7574,0.4,59.8,7.878606522
210.44,7208,0.5,59.5,7.535691429
210.48,6918,0.5,58.1,7.406784682
210.52,7107,0.5,57.6,7.675189844
210.56,6985,0.5,56.1,7.745132353
210.6,6928,0.5,54.7,7.878541865
210.64,6781,0.6,54.4,7.753898989
210.68,6660,0.7,52.6,7.876146388
210.72,6498,0.8,50.9,7.941219843
210.76,6366,0.8,50.7,7.810592308
210.8,6189,0.8,49.1,7.84087057
210.84,6088,0.8,47.4,7.989536709
210.88,5952,0.8,47.1,7.860810191
210.92,5894,0.8,46.2,7.93585
210.96,5874,0.8,44.6,8.192649552
211,5828,0.8,44.8,8.092204018
211.04,5810,0.8,44.9,8.049243875
211.08,5811,0.8,44.3,8.159667156
211.12,5779,0.8,43.9,8.188671868
211.16,5727,0.9,44.5,8.00557382
211.2,5650,1.4,44.5,7.897938202
211.24,5612,2.5,43.7,7.988431579
211.28,5522,3,43.9,7.824510478
211.32,5424,3.6,43.5,7.75632
211.36,5332,4.7,43.1,7.695523434
211.4,5255,6.4,42.4,7.709605542
211.44,5087,8.5,42.7,7.410698712
211.48,4841,10.8,41.2,7.3090875
211.52,4667,13.8,39.4,7.368292766
211.56,4722,16.3,38.1,7.709501575
211.6,5101,17,36.8,8.622491984
211.64,5400,17.3,36.1,9.304903047
211.68,5043,17.4,36.3,8.641868182
211.72,4750,17.5,36.6,8.073053279
211.76,4678,16.9,36.6,7.950682787
211.8,4622,13,35.8,8.031047765
211.84,4524,5.2,34.6,8.133393642
211.88,4291,2.1,33.7,7.920523887
211.92,4257,2.2,33.4,7.928343862
211.96,4305,2.5,33.3,8.041817568
212,4203,2.8,33.1,7.898719486
212.04,3847,3,32,7.478207344
212.08,3811,3.2,30.9,7.67195
212.12,3890,3.7,29.5,8.202625424
212.16,3806,4,28.4,8.336346127
212.2,3656,4.7,28,8.122195714
212.24,3462,5.5,27.8,7.746536331
212.28,3243,6.5,27.5,7.335666
212.32,2967,6.9,27.4,6.735847993
212.36,2885,9.3,27.5,6.52587
212.4,2969,11.8,27.7,6.667387906
212.44,3389,13.5,27.3,7.722078571
212.48,3631,15.6,27.2,8.30391011
212.52,3697,18.8,27.5,8.362614
212.56,3805,23.5,28,8.453215179
212.6,3975,26.4,28.7,8.615500871
212.64,3945,27.8,28.8,8.520789063
212.68,3936,28.3,29.1,8.413707216
212.72,4100,28.7,29.2,8.734263699
212.76,4127,29.1,29.8,8.614766275
212.8,4127,29.4,30.4,8.444737993
212.84,4045,29.7,30.2,8.331762417
212.88,4135,29.6,29.9,8.602597826
212.92,4102,29.5,29.9,8.533943478
212.96,4173,29.4,30.1,8.623968937
213,4112,29.4,29.9,8.554747826
213.04,3867,29.3,28.8,8.352317188
213.08,3839,29.3,27.8,8.590107734
213.12,3771,29.2,27.4,8.561133394
213.16,3664,29.7,28.1,8.111000712
213.2,3746,33.3,28.5,8.176137895
213.24,3801,43.2,28.4,8.325394542
213.28,3786,51.2,28.7,8.205858188
213.32,3806,62.7,29.4,8.052796939
213.36,3850,75.9,30.2,7.930107616
213.4,4030,83.7,30.5,8.219218033
213.44,3970,90.1,30.4,8.123481908
213.48,4016,96.9,30.7,8.137305537
213.52,4101,99.3,31.5,8.098498571
213.56,4214,99.9,31.9,8.2173
213.6,4297,99.9,32.4,8.24984213
213.64,4368,100,32.4,8.386155556
213.68,4400,99.9,33,8.294
213.72,4449,99.9,33.5,8.261195373
213.76,4574,99.9,33.7,8.44289822
213.8,4691,100,34.1,8.557291935
213.84,4733,99.9,34.4,8.558612355
213.88,4774,99.9,35.1,8.460588889
213.92,4862,99.9,35.7,8.471728571
213.96,5113,99.9,36.4,8.737751786
214,5144,100,36.4,8.790728571
214.04,5068,100,37.5,8.4067984
214.08,5129,99.9,37.7,8.46285
214.12,5200,99.9,38.2,8.467696335
214.16,5243,99.9,38.1,8.560126378
214.2,5095,99.9,38.8,8.168414304
214.24,5230,100,39.5,8.236256962
214.28,5445,99.9,40.1,8.446539277
214.32,5478,99.9,40.3,8.455558065
214.36,5509,100,41.5,8.257526386
214.4,5639,99.9,42.2,8.312179976
214.44,5771,99.8,42.1,8.526960926
214.48,5869,99.8,43.2,8.450952431
214.52,5938,97.2,44.3,8.337997517
214.56,6068,63.8,45.1,8.3694
214.6,6076,16.6,45,8.399057333
214.64,5790,0.7,46,7.829716304
214.68,5505,0.2,46.1,7.42816757
214.72,5296,0.8,45.5,7.240388571
214.76,5566,8.1,45.2,7.660022788
214.8,5904,21.6,45.1,8.1432
214.84,5981,25.4,44.5,8.360631573
214.88,6045,29.2,44.4,8.469126689
214.92,6519,38.6,44.8,9.051660603
214.96,6966,49.3,45.5,9.523517143
215,7007,56.4,45.5,9.57957
215.04,7470,61.5,45.7,10.16786324
215.08,7727,62.1,46.1,10.42642158
215.12,7719,55.9,45.6,10.52983322
215.16,7786,25.1,46.1,10.50603319
215.2,7873,1.9,47.1,10.39787611
215.24,7382,0.5,47.3,9.708188372
215.28,6923,0.4,47.7,9.028201572
215.32,6709,0.4,47.9,8.712595929
215.36,6428,0.4,47.3,8.453567442
215.4,6159,0.3,46.9,8.168882623
215.44,5923,0.3,46.9,7.855868124
215.48,5569,0.3,46.8,7.402129167
215.52,5372,0.4,45.6,7.328185526
215.56,5411,0.4,45.2,7.446709181
215.6,5213,0.4,45,7.206103667
215.64,4870,0.5,43.7,6.932227689
215.68,4843,0.5,42.8,7.03875736
215.72,4828,0.6,42.4,7.083154245
215.76,4955,0.6,40.9,7.536082518
215.8,4952,0.6,40.7,7.56852973
215.84,4819,1.1,40.7,7.365255405
215.88,4986,3.4,40,7.75385325
215.92,5157,9.5,39.3,8.162625573
215.96,5090,12.1,38.5,8.223985714
216,4972,12.6,38.2,8.096420419
216.04,4937,12.7,37.6,8.167715027
216.08,4998,13.2,37.5,8.2906824
216.12,5227,13.8,37.2,8.740471371
216.16,5378,15.7,37.2,8.992970161
216.2,5698,21.9,37.8,9.376827778
216.24,5582,26.5,37.7,9.2103
216.28,4601,27.2,38.3,7.472720757
216.32,4710,29.7,38.6,7.590299223
216.36,5281,33.6,38.8,8.466613531
216.4,5750,34.8,38.7,9.242344961
216.44,5526,34.7,40,8.59362075
216.48,5164,27.7,41.7,7.703276259
216.52,5124,25.4,41.6,7.66198125
216.56,5422,25.4,42,8.030369286
216.6,5518,25.1,41.5,8.271016627
216.64,5515,25.1,41.2,8.326712985
216.68,5603,25.1,41.3,8.439094794
216.72,5636,25,42,8.347318571
216.76,5851,25.1,42,8.665748929
216.8,6021,25.6,42.2,8.875267891
216.84,6115,27.1,42.5,8.950201765
216.88,5847,31.1,42.5,8.557944353
216.92,5917,38.1,42.1,8.742683729
216.96,6085,41.6,42.1,8.990912708
217,5975,42.7,43,8.643601744
217.04,6057,43.1,43.4,8.681467396
217.08,5988,43.4,42.7,8.723267916
217.12,5626,43.3,42.9,8.1577
217.16,5487,43.4,42.4,8.049972524
217.2,5198,43.4,41.9,7.716983055
217.24,4974,43.6,41.4,7.473615217
217.28,4768,44,42.1,7.044974822
217.32,4923,44.9,42,7.291314643
217.36,5253,47.1,41,7.969825976
217.4,5312,47.6,40.9,8.079045477
217.44,5200,47.9,41,7.889414634
217.48,5075,48.7,40.6,7.775625
217.52,4959,49.5,40.1,7.692633292
217.56,5049,55.5,39.8,7.891282538
217.6,5068,66.9,39.4,8.001394416
217.64,5075,71.9,39.6,7.971979167
217.68,5315,74.5,38.8,8.521123067
217.72,5616,80.6,38.7,9.02695814
217.76,5625,85.5,39,8.971875
217.8,5253,86.9,39.6,8.2515875
217.84,5016,87.5,39.5,7.899247595
217.88,5388,87.6,40,8.3790135
217.92,5564,87.7,40.3,8.588303226
217.96,5326,87.1,40.8,8.120191912
218,5415,86.8,40.9,8.235698655
218.04,5655,87,41.6,8.455992188
218.08,5757,86.7,42.2,8.486118128
218.12,5889,86.8,42.6,8.599184155
218.16,5887,86.6,43.7,8.379881808
218.2,6032,86.9,44.5,8.431922697
218.24,6191,86.9,44.7,8.615462081
218.28,6242,87,45.8,8.477808079
218.32,6337,87.2,46.5,8.477270645
218.36,6458,87,47.2,8.511014619
218.4,6562,81.7,48,8.503941875
218.44,6704,53.4,48.6,8.580706173
218.48,6646,24.2,49,8.437029184
218.52,6618,9.3,49.7,8.283152716
218.56,6719,7.6,50.2,8.325804681
218.6,6600,8,50.3,8.162087475
218.64,6618,10.4,50.9,8.087872102
218.68,6654,15.5,50.8,8.147875394
218.72,6713,25.8,50.4,8.285360417
218.76,7032,40.3,50.8,8.61073937
218.8,7180,54.8,50.5,8.84419604
218.84,7215,63,50.7,8.85225
218.88,7191,69.8,51.3,8.719613158
218.92,7224,74.5,51.5,8.725610097
218.96,7550,75.3,51.7,9.084095745
219,7711,75.5,52.8,9.084521875
219.04,7666,74.6,53.1,8.980480791
219.08,7616,65.5,53.4,8.87178427
219.12,7638,52.8,54.4,8.733856434
219.16,7899,52.8,54.2,9.065632749
219.2,8101,59.5,55.1,9.145602632
219.24,8012,63.5,56.1,8.883894118
219.28,8006,65,55.8,8.92496828
219.32,8071,67.6,56.4,8.901711968
219.36,8264,69.7,56.8,9.050389437
219.4,8326,68.8,57.2,9.054525
219.44,8224,53.9,58.4,8.759827397
219.48,7973,40.6,58.2,8.521657474
219.52,7916,35.7,59.4,8.289811111
219.56,8042,35.5,59.6,8.393500168
219.6,8123,36.5,60.4,8.365748593
219.64,8132,37.2,61,8.292640328
219.68,8154,38.6,60.3,8.411601493
219.72,8229,41,60.9,8.405335714
219.76,8279,42.1,61.3,8.401226672
219.8,8330,42.9,61.2,8.466791667
219.84,8411,45.3,62.3,8.398174238
219.88,8423,46.8,62.1,8.437241787
219.92,8491,48,62.7,8.423965789
219.96,8525,53.2,63,8.417422619
220,8664,62,63.2,8.527596835
220.04,8737,67.6,64.1,8.478706474
220.08,8930,72.9,63.9,8.693124413
220.12,8845,76.7,65.2,8.43869977
220.16,8961,80.5,65.2,8.549371242
220.2,9139,86.4,65.9,8.626578073
220.24,9254,90.2,66.5,8.656316842
220.28,9223,93.1,67.1,8.55017459
220.32,9233,93.5,68.3,8.409059517
220.36,9311,87,67.9,8.530055302
220.4,9359,55.5,68.9,8.449587736
220.44,9326,20.1,68.1,8.518705286
220.48,9209,4.5,69.2,8.278119147
220.52,9101,1.1,68.3,8.288839019
220.56,8922,0.8,68.1,8.149677093
220.6,8723,0.8,66.7,8.135145652
220.64,8431,0.8,66.2,7.922210801
220.68,8015,1,65.8,7.577098404
220.72,7656,2,65.1,7.315537327
220.76,7823,8.1,64.9,7.49814661
220.8,7896,17.6,63.2,7.771687975
220.84,8265,29.5,62.7,8.19975
220.88,8566,38.4,61.3,8.692463785
220.92,9046,41.9,61.5,9.149698049
220.96,9275,43.3,62.2,9.275745579
221,8677,39.3,62,8.705690081
221.04,8319,10.7,62.9,8.227081002
221.08,8304,0.8,62.2,8.304667524
221.12,8217,0.5,62.8,8.13914785
221.16,8054,0.9,63.5,7.889749134
221.2,7816,1.1,62.9,7.729638792
221.24,7503,1,63,7.408319286
221.28,7233,0.5,61.1,7.363809574
221.32,7333,0.4,60.6,7.527215594
221.36,7065,0.5,60.3,7.288197761
221.4,7166,1,59.3,7.51704941
221.44,7295,4.5,59.1,7.678265228
221.48,7276,15.2,57.2,7.91265
221.52,7220,23.2,57.1,7.865500876
221.56,7327,25.6,56.7,8.038378042
221.6,7567,26,55.2,8.52726875
221.64,7625,26.2,55.6,8.530811601
221.68,7830,26.2,55.5,8.775948649
221.72,8102,24.5,55.2,9.130161413
221.76,7368,15.8,55.6,8.243281295
221.8,7068,10,56,7.851159643
221.84,7210,9.7,55.3,8.110272152
221.88,7273,9.8,55.8,8.107830914
221.92,7304,9.9,55.3,8.216009403
221.96,7218,10.1,55.5,8.090012432
222,7170,10.5,55.2,8.079888587
222.04,7110,11.5,53.7,8.236081006
222.08,7114,13.2,53.6,8.256088993
222.12,7035,16.7,52.6,8.319623099
222.16,6943,20.6,52.6,8.210823479
222.2,7065,24,52.8,8.323453125
222.24,7053,25.8,50.1,8.757123054
222.28,7023,26.8,49.5,8.82557
222.32,7161,31,50.4,8.83829375
222.36,7276,36.1,50.6,8.944734783
222.4,7218,37.1,51.4,8.735324708
222.44,7216,35.4,51.9,8.648772254
222.48,6997,11.7,49.6,8.775169052
222.52,6881,1.1,49.1,8.71756833
222.56,6745,0.6,49.2,8.527900915
222.6,6664,1,48.2,8.600292946
222.64,6473,1,48.7,8.268028029
222.68,6265,1,49.1,7.937155295
222.72,6096,1.1,48.4,7.834745455
222.76,5788,1,47.4,7.595834177
222.8,5497,1.1,47.2,7.244510275
222.84,5531,1.1,46.6,7.383172854
222.88,5659,1.1,44.7,7.875125168
222.92,5420,1.6,44.7,7.542530201
222.96,5320,6.6,44.9,7.370391982
223,5384,11,43.3,7.734681755
223.04,5217,11.5,43.1,7.529547216
223.08,5158,11.9,43.2,7.427161806
223.12,5103,14.2,42.5,7.468990941
223.16,5162,18.3,41.1,7.812705839
223.2,5393,24.4,40.2,8.345063806
223.24,5608,29.5,40.2,8.677752239
223.28,5526,31.3,39.6,8.680425
223.32,5225,32.7,39.7,8.186930101
223.36,5100,35.1,40.4,7.852611386
223.4,5376,37.6,40.1,8.339503242
223.44,5639,38.4,39.6,8.857929167
223.48,5279,38.5,40.4,8.128222649
223.52,5055,38.5,40.1,7.841552993
223.56,5314,38.6,39.9,8.284645865
223.6,5702,38.5,39.2,9.04828852
223.64,5423,38.6,39.3,8.58365687
223.68,5119,38.4,40,7.960684875
223.72,5066,35.6,39.8,7.917852513
223.76,5331,33.4,38.8,8.546774613
223.8,5284,32.1,38.5,8.537434286
223.84,4952,31.1,38.7,7.959668217
223.88,4986,30.9,38.3,8.09801906
223.92,5058,30.8,37.3,8.435198123
223.96,5021,28.6,36.9,8.464263008
224,4862,15.8,37.1,8.152040701
224.04,4877,3.4,36.9,8.221511789
224.08,4685,1,36,8.095289583
224.12,4414,0.7,35.5,7.734447042
224.16,4318,0.6,35.5,7.566230704
224.2,4452,0.6,35,7.912476
224.24,4343,0.6,33.6,8.040366518
224.28,4258,0.5,32.6,8.124812577
224.32,4233,0.6,31.9,8.25435
224.36,4105,0.5,31.8,8.02992217
224.4,4015,0.6,30.6,8.161865196
224.44,3954,0.7,29,8.48133
224.48,3856,0.7,28.1,8.536031317
224.52,3866,1,27.5,8.744892
224.56,3762,4.3,27.4,8.540701095
224.6,3767,6.4,26.9,8.711012454
224.64,3785,6.7,25.9,9.090576255
224.68,3707,7,25.6,9.007575586
224.72,3912,7.7,25.4,9.580549606
224.76,4097,7.8,25.4,10.03361752
224.8,4104,7.7,25.4,10.05076063
224.84,4123,8.4,25.4,10.09729193
224.88,4189,8.7,24.6,10.59255061
224.92,4218,9.3,24.2,10.84217727
224.96,4295,10.3,23.5,11.36895638
225,4388,10.3,22.9,11.9194559
225.04,4562,9.2,22.5,12.61240933
225.08,4605,9,22.3,12.84547197
225.12,4531,8.9,21.1,13.35786043
225.16,4695,8.9,20,14.60262375
225.2,4830,8.9,19.3,15.56736528
225.24,5006,9.1,19,16.38938053
225.28,5206,11.8,18.7,17.31760588
225.32,5224,13.2,18.5,17.56534703
225.36,5652,15.1,18.4,19.10775326
225.4,6086,21.8,18.4,20.57497989
225.44,6424,26.5,17.8,22.44971461
225.48,6721,29.4,17.4,24.027575
225.52,7313,32.3,16.9,26.91746538
225.56,7789,33.2,16.8,28.84016339
225.6,8406,33.5,16.5,31.69062
225.64,9183,33.6,16.2,35.26101944
225.68,9814,33.8,15.9,38.39496038
225.72,10246,33.8,15.9,40.08505849
225.76,10720,33.1,15.9,41.9394717
225.8,11142,17.6,15.6,44.428725
225.84,11331,6.2,15.1,46.67846722
225.88,11147,17.7,14.5,47.82063
225.92,10749,43.9,14.1,47.42138617
225.96,11041,56.8,13.7,50.13178139
226,11618,59,13.4,53.93266343
226.04,12193,58.7,13.2,57.4595125
226.08,12552,45.5,13,60.06132
226.12,12449,5.3,12.6,61.45952738
226.16,12167,0.8,11.9,63.60069202
226.2,11593,0.5,11.6,62.1674625
226.24,11121,0.5,11.2,61.76623259
226.28,10607,0.5,10.7,61.66433972
226.32,10157,0.5,10.3,61.34137718
226.36,9712,0.5,10,60.413496
226.4,9249,0.9,9.8,58.70755561
226.44,8841,1,9.3,59.13488226
226.48,8420,0.5,8.9,58.8501236
226.52,7993,0.5,8.7,57.14995
226.56,7552,0.5,8.4,55.92525714
226.6,7195,0.5,8.1,55.25493519
226.64,6761,0.5,7.6,55.33789539
226.68,6415,0.5,7.3,54.6637089
226.72,6138,0.5,7.1,53.77666056
226.76,5765,0.5,6.8,52.73703309
226.8,5300,0.7,6.5,50.721
226.84,4022,0.7,6.2,40.35298548
226.88,3489,0.6,6.1,35.57922049
226.92,3203,0.7,6.1,32.66272377
226.96,3040,1.7,6,31.5172
227,2746,21.6,5.9,28.95168305
227.04,2542,47.1,5.7,27.74124737
227.08,2860,57.1,5.7,31.21163158
227.12,3519,58.4,5.6,39.08917768
227.16,3522,58.7,5.1,42.95804118
227.2,3669,56.7,5.1,44.75100882
227.24,3714,31.5,5.1,45.29987647
227.28,3887,25.6,5.1,47.40996765
227.32,4153,25.1,5,51.667473
227.36,4269,25.2,0.6,442.588575
227.4,4446,28.8,0,#DIV/0!
227.44,4690,38,0,#DIV/0!
227.48,4974,40.4,0,#DIV/0!
227.52,5343,40.6,0,#DIV/0!
227.56,6305,41.3,0,#DIV/0!
227.6,7335,46.9,0,#DIV/0!
227.64,8262,51.3,0,#DIV/0!
227.68,8778,52.1,0,#DIV/0!
227.72,7853,52.2,0,#DIV/0!
227.76,7617,52.5,0.1,4738.15485
227.8,7797,52.3,0.1,4850.12385
227.84,8549,52.7,0.5,1063.58109
227.88,8836,54.8,0.6,916.0723
227.92,9011,55.8,1.3,431.17635
227.96,9419,56.2,2,292.9544475
228,9648,57.3,3,200.05128
228.04,9713,58.6,4.2,143.8564679
228.08,9903,58.9,4.9,125.7175745
228.12,10188,59,6.1,103.8925475
228.16,10096,58.9,6.9,91.01763478
228.2,9992,59.1,7.7,80.72108571
228.24,10115,59,8.7,72.32225
228.28,10008,59,9.7,64.18016907
228.32,9838,59,10.6,57.73328208
228.36,9916,58.7,12,51.402065
228.4,9886,51.9,13,47.30451
228.44,9588,34.9,14,42.60153857
228.48,9321,27.8,15.1,38.39819901
228.52,9236,26.6,15.9,36.1336717
228.56,8565,26.4,16.9,31.52578846
228.6,7940,25.7,17.6,28.0629375
228.64,7748,20.3,18.2,26.48155714
228.68,6912,19.2,18.6,23.11618065
228.72,6048,19,18.9,19.9056
228.76,5596,19.1,19.1,18.22508796
228.8,4838,19.3,19.2,15.67436406
228.84,4171,20.2,19.2,13.51338828
228.88,3988,21.4,19.3,12.8535513
228.92,3725,25,19.1,12.1316034
228.96,3441,28.6,18.8,11.38550027
229,3087,29.7,18.4,10.43624103
229.04,2933,31.7,17.9,10.19258464
229.08,2813,36.2,17.6,9.942196875
229.12,2692,37.9,17.4,9.6239
229.16,2486,38.7,16.9,9.150392308
229.2,2348,40.4,16.4,8.905935366
229.24,2212,41.2,16.1,8.546426087
229.28,2365,50.5,15.2,9.678606908
229.32,2537,67.5,14.5,10.88373
229.36,2469,72.6,13.8,11.12928587
229.4,2367,77.6,13.4,10.98800261
229.44,2463,91.6,12.8,11.96960273
229.48,2837,99.6,12.3,14.34760854
229.52,2958,99.9,11.8,15.59342288
229.56,2725,99.9,11.5,14.73988043
229.6,2279,100,11.9,11.9130416
229.64,2009,99.9,12.4,10.07821331
229.68,2627,100,12.4,13.17843024
229.72,2821,100,12.4,14.1516375
229.76,2706,99.9,13.4,12.56169627
229.8,2750,100,14,12.21883929
229.84,2865,100,15,11.881155
229.88,3165,100,15.6,12.6204375
229.92,3411,99.9,16.2,13.09760833
229.96,3387,100,16.9,12.46676538
230,3331,99.9,17.3,11.97715925
230.04,3508,99.9,17.9,12.19078994
230.08,3846,99.9,18.9,12.65822381
230.12,4145,100,19.6,13.15508801
230.16,3882,99.9,20.6,11.72232087
230.2,4000,99.9,21.2,11.73679245
230.24,4166,99.9,21.4,12.10962757
230.28,4301,100,21.8,12.27264702
230.32,4454,100,22.3,12.42426323
230.36,4761,100,23.1,12.82069286
230.4,4799,99.3,23.2,12.86731875
230.44,4642,95.6,23.8,12.13258866
230.48,4589,94.2,24.2,11.79581591
230.52,4744,93.8,24.6,11.9959561
230.56,4799,93.5,24.9,11.98882711
230.6,4856,92.8,25,12.0826992
230.64,4886,83.3,24.8,12.25538831
230.68,4802,65.1,24.8,12.04469395
230.72,4675,63.9,24.6,11.82147866
230.76,4668,63.8,24.5,11.85195673
230.8,4826,64.5,25,12.0080532
230.84,4993,70.2,25.8,12.03835523
230.88,5062,76.8,26.4,11.9273375
230.92,5078,88.2,27.2,11.61312463
230.96,5316,98.8,27.9,11.85239355
231,5752,99.9,28.4,12.59870282
231.04,6031,99.9,29.6,12.67426875
231.08,6102,99.9,30.7,12.36400358
231.12,6122,99.9,31.1,12.24498424
231.16,6364,99.9,31.3,12.64768754
231.2,6683,100,31.6,13.15557009
231.24,6729,99.9,32.2,12.99929953
231.28,6798,100,32.9,12.85317903
231.32,6744,100,33.2,12.63585904
231.36,6722,100,34,12.29829441
231.4,6823,100,34.3,12.3738984
231.44,6911,99.9,34.5,12.46083348
231.48,7066,99.9,34.8,12.630475
231.52,7152,100,35.7,12.46190924
231.56,7182,99.9,36.1,12.37552105
231.6,7183,100,36.7,12.17489142
231.64,7166,99.9,36.3,12.27991818
231.68,7134,100,36.4,12.19149643
231.72,7139,100,37.2,11.9376746
231.76,7324,99.9,38.1,11.95772756
231.8,7446,99.9,38.3,12.09343159
231.84,7512,100,38.8,12.04340103
231.88,7677,99.9,40,11.93869463
231.92,7929,100,40.7,12.11851216
231.96,8079,100,41.4,12.13899022
232,8249,100,42.5,12.07362459
232.04,8355,100,43.4,11.97517915
232.08,8625,100,44.2,12.13841912
232.12,8765,100,44.9,12.14313641
232.16,8883,100,46.1,11.98626931
232.2,8979,100,47.1,11.85857102
232.24,9218,100,47.4,12.09716646
232.28,9530,100,48.7,12.17276489
232.32,9617,100,49.7,12.03673008
232.36,9702,99.8,50.1,12.04616587
232.4,9831,97.1,51.5,11.87451175
232.44,10087,62,52.4,11.9744625
232.48,10866,8.4,51.8,13.04863958
232.52,11196,1.5,52,13.393215
232.56,11114,25.9,52,13.2951225
232.6,11128,82.3,50.8,13.62632362
232.64,11711,99.3,51.3,14.20044357
232.68,11769,100,51.1,14.3266271
232.72,10601,100,51.5,12.80456709
232.76,9367,100,53.2,10.95252321
232.8,8494,100,53.8,9.820990149
232.84,8276,100,54.8,9.394317153
232.88,8455,99.9,55.4,9.493560921
232.92,8322,100,55.9,9.260644186
232.96,8165,100,56.3,9.021382327
233,8177,100,57.5,8.846091913
233.04,8346,100,56.9,9.124128822
233.08,8390,100,57.6,9.060763021
233.12,8155,99.1,57.8,8.776501298
233.16,7975,91.5,57.7,8.597658146
233.2,7890,81.7,58.6,8.375383106
233.24,7993,76.7,58.6,8.484719539
233.28,8066,76.4,59.5,8.432697983
233.32,8038,75.8,60.2,8.305710797
233.36,8158,75.2,60.2,8.429707475
233.4,8211,75.3,61.8,8.264809951
233.44,8292,74.6,61.7,8.359868071
233.48,8370,66.8,62.2,8.37067283
233.52,8340,46.8,62.7,8.274157895
233.56,8365,27.9,62.4,8.338859375
233.6,8358,11.6,63.3,8.213418483
233.64,8271,4.8,62.1,8.284984783
233.68,7966,4.1,62.7,7.903110526
233.72,7885,4,61.4,7.988378257
233.76,7721,4,61.3,7.834988662
233.8,7413,4,60.8,7.584303701
233.84,7121,3.9,59.3,7.469844941
233.88,7036,4.2,59.3,7.380680944
233.92,7314,5,57.4,7.926260801
233.96,7030,6.7,56.6,7.726168728
234,6952,11.3,56.2,7.694824911
234.04,6968,19.5,54.9,7.895162842
234.08,7010,22.9,54.6,7.986392857
234.12,7198,23.9,54.6,8.200578571
234.16,7470,27.9,53,8.767383962
234.2,7605,36.3,53.3,8.875591463
234.24,7317,38.5,54.1,8.413197505
234.28,7317,38.9,53.2,8.555526034
234.32,7264,38.9,54.2,8.336847232
234.36,7062,35.5,54.1,8.11999464
234.4,7056,22.2,53.5,8.204083738
234.44,7209,11.6,54,8.3043675
234.48,7055,4.7,53.7,8.172370112
234.52,6781,0.8,53.7,7.854974022
234.56,6803,0.6,53.3,7.93959878
234.6,6722,0.6,52.2,8.010383333
234.64,6570,0.6,51.5,7.93566699
